X,Y,SHAP_NDVI,SHAP_Building_Density,SHAP_SVF,SHAP_Albedo,SHAP_Distance_to_Water,SHAP_Elevation
19,92,-1.0735304,-1.7838695,-0.18445842,-0.23705083,0.26902923,-0.028558392
20,92,-1.112699,-1.744416,-0.29749963,-0.41121593,0.24465373,-0.03522509
21,92,-1.1371603,-1.7544627,-0.35167217,-0.88878286,0.2811416,-0.05533667
22,92,-1.04136,-1.6264614,-0.2560213,-0.44339773,0.21353064,-0.07532718
23,92,-0.99841547,-1.5961517,-0.30160654,-0.38465255,0.18497364,-0.1853165
24,92,-0.946855,-1.6106737,-0.29787457,-0.47462305,0.15917972,-0.18123893
25,92,-0.9431445,-1.3186388,-0.31006023,-0.3579813,0.14567581,-0.20299336
26,92,-0.9847006,-1.1632231,-0.28446174,-0.3669578,0.13932692,-0.19732998
27,92,-0.9413257,-1.1455629,-0.06968662,0.3075064,0.124760486,-0.22911856
28,92,-0.9658218,-0.8683799,0.0020418498,0.43771613,0.08404365,-0.22001475
29,92,-0.3224067,-0.9313215,-0.11120423,0.18341585,0.11804554,-0.1533049
30,92,0.04912736,-0.46230486,-0.08668927,0.63261694,0.18848404,-0.12155801
31,92,0.0429914,-0.5137722,0.011588201,0.21591024,0.17426139,-0.101701386
32,92,-0.07185177,-0.5273522,0.019551637,0.2724304,0.21625748,-0.0971532
33,92,-0.13483089,-0.42417803,0.08507177,-0.2045526,0.24075338,-0.11356648
34,92,-0.24322738,-0.528244,0.09686372,0.21247204,0.25917578,-0.120796606
35,92,-0.12088736,-0.5873381,-0.14548042,0.42035192,0.2321289,-0.12981993
36,92,0.025681654,-0.51470333,-0.24790859,-0.43053126,0.27185652,-0.12545064
37,92,-0.8156667,-0.25693908,-0.21923685,0.17094213,0.2653164,-0.1391277
38,92,-0.87821066,-0.31957287,0.03556563,-0.47238225,0.26462218,-0.09785034
39,92,-0.7924766,-0.14290285,0.088451095,-0.055762608,0.24519649,-0.09747181
40,92,0.11015798,-0.10041023,-0.0027868177,-0.3050653,0.259967,-0.15379548
41,92,0.27499512,0.06579718,0.15333727,0.6551961,0.25601786,-0.099036284
42,92,0.37166867,0.18723275,0.40223435,-0.38464686,0.20258974,-0.06793135
43,92,-0.070483916,-0.044135775,0.8053078,-0.4470972,0.099990904,-0.0902176
44,92,-0.022961756,0.029641276,0.41543224,-0.22754267,0.11332225,-0.107563846
45,92,0.22122738,0.019492645,0.20475852,-0.30776712,0.13809077,-0.107798606
46,92,0.38172242,0.17733088,0.26341486,-0.3631334,0.16060524,-0.082291245
47,92,0.7414119,0.6039504,0.33591047,0.378638,0.13771813,-0.13209921
48,92,0.72327995,0.75923127,0.42699268,0.8420257,0.15638879,-0.117370225
49,92,0.4056378,0.496202,0.5432828,0.39014152,0.13425137,-0.15230592
50,92,0.7943519,0.8458881,0.3502287,0.18347327,0.11840238,-0.14445618
51,92,1.1791102,1.3004375,0.055783935,0.21247166,0.15355109,-0.18733516
52,92,1.1048852,1.0555443,0.20294179,-0.19609927,0.12751563,-0.11734778
53,92,0.7110545,0.66674083,0.14910789,0.6019735,0.12540905,-0.1892182
54,92,0.23176911,0.4114498,0.095180064,0.59390104,0.0904775,-0.13304189
55,92,0.46873954,0.61264896,0.12043283,0.57426846,0.12629588,-0.092909895
56,92,1.0327072,0.8910957,0.24587376,0.2587074,0.13556546,-0.055172335
57,92,0.77183557,2.2179077,0.06273872,0.83924985,0.17177732,-0.029143203
58,92,0.25868857,3.27603,0.21101725,0.17443822,0.19107385,-0.0917319
59,92,0.41477033,2.7019522,0.39166185,0.7285571,0.19193524,-0.07722954
60,92,0.58318347,2.3384988,0.59778816,0.45216632,0.112739,-0.18173657
61,92,0.3250494,2.9614155,0.79892164,-0.42938375,0.061403237,-0.17658931
62,92,0.6205377,2.485639,0.6797095,-0.28706783,0.054325216,-0.1951696
63,92,0.65689015,2.2866342,0.22033823,0.28743142,0.10108319,-0.26600084
64,92,1.2205981,0.9918087,0.124954894,0.7362599,0.05883617,-0.24002023
65,92,0.589998,0.5210117,0.12665756,-0.60265046,0.039854344,-0.3196256
66,92,0.75313276,0.5310306,0.21601781,0.2524436,0.022888985,-0.30118436
67,92,0.968533,0.73757356,0.4605582,0.24082378,0.017665055,-0.2767323
68,92,0.74057907,1.5479777,0.5690458,-0.2007395,-0.08109435,-0.3235997
69,92,1.0402669,1.4328312,0.7722941,0.66782343,-0.06381698,-0.35804766
70,92,1.0639542,1.0571594,0.8349634,0.63384295,-0.114245065,-0.3871138
71,92,0.79267544,0.9202854,0.4577287,0.2742342,-0.114625886,-0.34894958
72,92,0.5892173,0.5578435,0.47895256,0.19034967,-0.13338646,-0.36495355
73,92,0.4391602,0.33275834,0.33037364,0.5706537,-0.12178671,-0.3208149
74,92,0.57569224,0.007940929,0.12712364,0.18271981,-0.12027732,-0.22822468
75,92,0.7137552,-0.21864852,0.019241296,0.23908749,-0.13801163,-0.15106647
76,92,0.74495256,-0.12793867,0.18889163,-0.39836258,-0.2383168,-0.25655168
77,92,0.8669107,-0.15178566,0.1971881,-0.35394576,-0.29033303,-0.30592138
78,92,0.5933368,-0.2316781,0.088471055,0.28084224,-0.30350357,-0.2570995
79,92,0.12894715,-0.37523052,-0.066941805,0.23071425,-0.49376538,-0.35072115
80,92,-0.035917614,-0.9204581,-0.13890833,-0.37301895,-0.64738965,-0.50599563
81,92,-0.4439465,-1.8285792,-0.18354104,-0.0005894522,-0.5601673,-0.41646254
82,92,-0.42397106,-2.4912083,-0.44024873,0.2978911,-0.6383264,-0.4667096
83,92,-0.302878,-2.7344024,-0.5229962,-0.7742685,-0.74449444,-0.48777872
84,92,-0.24030778,-2.788523,-0.55996263,0.020135108,-0.73897,-0.40317157
85,92,0.09240193,-2.7960565,-0.55463886,-0.964029,-0.89815867,-0.40208408
86,92,0.6525803,-2.7806323,-0.48435318,-0.23293735,-0.6105219,-0.33183
87,92,2.619364,-2.132447,-0.6114228,0.48347074,-0.5933835,-0.49467018
88,92,3.946233,-1.8368608,-0.6090195,0.8134718,-0.62009794,-0.45401686
89,92,4.077362,-1.8457919,-0.57937485,0.2985539,-0.57982594,-0.4113965
90,92,3.7867193,-1.8441436,-0.62604433,0.9639852,-0.6524692,-0.40090862
91,92,3.4815075,-1.8623365,-0.6250313,0.439081,-0.6505479,-0.34715682
92,92,3.3161435,-1.8937103,-0.68671,-0.31869575,-0.7740201,-0.36406776
93,92,3.4887257,-1.8829492,-0.66472197,0.7784759,-0.6640939,-0.36727142
94,92,3.8436005,-1.7991503,-0.59773266,0.31192636,-0.6568459,-0.43742308
95,92,4.069303,-1.8462794,-0.578338,0.639726,-0.56156373,-0.43141437
96,92,3.8273642,-1.8589168,-0.4793704,-0.05307556,-0.5958111,-0.4732794
97,92,2.225497,-2.220571,-0.44914463,0.13817567,-0.7172816,-0.43874335
98,92,0.5047405,-2.6949828,-0.27904457,-0.12762935,-0.633556,-0.36546353
99,92,0.1361456,-2.7150478,-0.10027786,-0.6220279,-0.8597954,-0.42576063
0,93,-1.3101673,-2.0045729,-0.4155196,-0.577322,0.3154905,-0.10267937
1,93,-1.1808282,-1.9874058,-0.2824965,-0.20999742,0.27838933,-0.08243322
2,93,-1.1998581,-2.0232146,-0.25189146,-0.7031442,0.36014533,-0.08817868
3,93,-1.0961822,-1.9073607,-0.3457005,0.20688993,0.38867396,-0.09884842
4,93,-1.1734428,-1.9263029,-0.40846387,-0.44510812,0.4483466,-0.10208672
5,93,-1.0892873,-1.9547038,-0.48097005,-0.058953896,0.40304458,-0.10127296
6,93,-1.1137285,-1.9309444,-0.48088685,0.2144735,0.38327625,-0.12827252
7,93,-1.2330662,-1.9709495,-0.5340851,0.16350165,0.3485823,-0.15926668
8,93,-1.1882324,-2.0218127,-0.49527898,-0.3418606,0.3334153,-0.14024524
9,93,-1.1408772,-2.0309858,-0.38196498,-0.4612712,0.3259799,-0.1104645
10,93,-1.1391246,-2.034867,-0.39238787,-0.73959965,0.38139063,-0.14392717
11,93,-1.101353,-2.07675,-0.40748703,-0.86102957,0.3281827,-0.123147406
12,93,-0.96878535,-2.0288775,-0.39227304,-0.33817086,0.3435865,-0.0825406
13,93,-1.0914536,-2.03183,-0.5021916,-0.15548047,0.29983965,-0.11107939
14,93,-1.1682489,-2.0120382,-0.41307744,-0.5925897,0.31727272,-0.12345238
15,93,-1.0433998,-1.916891,-0.34713274,-0.15856868,0.30626154,-0.055871237
16,93,-1.1768306,-1.7739577,-0.35391963,0.38765013,0.29832417,-0.027698684
17,93,-1.0881641,-1.8403832,-0.27859354,-0.43325397,0.29644468,-0.02196837
18,93,-1.1141864,-1.9474474,-0.14065781,-0.5648431,0.34470424,-0.022846894
19,93,-1.0357349,-1.896428,-0.19890186,-0.14791025,0.30912536,-0.024944648
20,93,-1.1764771,-1.8625904,-0.3639806,-0.7996751,0.27274117,-0.0071711177
21,93,-1.106578,-1.6945459,-0.3799431,-0.61583227,0.24545985,-0.086780794
22,93,-1.0608599,-1.5911777,-0.29894754,-0.40817782,0.17915928,-0.15250924
23,93,-1.0349857,-1.6951199,-0.25525835,-0.17813638,0.16866933,-0.13307056
24,93,-1.0915124,-1.6968882,-0.2262888,-0.47714454,0.18645127,-0.16873077
25,93,-1.0891073,-1.5006992,-0.27301198,0.3813122,0.15092291,-0.19254847
26,93,-0.94838226,-1.3155125,-0.32631627,-0.0638591,0.13582693,-0.22472811
27,93,-1.0818952,-1.2538997,-0.18614006,0.28887787,0.1360981,-0.23215412
28,93,-0.9807391,-0.93493414,-0.007795477,0.5489058,0.107936546,-0.20757212
29,93,-0.20227753,-0.8260419,-0.045219462,-0.3124498,0.11045955,-0.18007132
30,93,-0.26958168,-0.5446337,-0.06406592,-0.0460466,0.11728939,-0.14427412
31,93,-0.31263968,-0.8201497,0.040569708,-0.28653988,0.14414896,-0.15879871
32,93,-0.86492383,-0.5173955,0.023437623,0.07725586,0.1791925,-0.16307715
33,93,-0.8009148,-0.35100788,0.20337385,-0.38392532,0.21211064,-0.14049844
34,93,-0.81910497,-0.22783247,0.21068072,0.08001966,0.23579593,-0.10574492
35,93,-0.12755181,-0.63159364,-0.13005443,0.2589881,0.2596131,-0.098274164
36,93,-0.14294796,-0.5698518,-0.40778843,0.39684093,0.2394508,-0.12497044
37,93,-0.4809302,-0.42842063,-0.44574067,0.71187216,0.25159898,-0.15050717
38,93,-0.05659256,-0.5838893,-0.16082364,-0.5038701,0.27490246,-0.1570455
39,93,-0.022298276,-0.5991781,-0.25529924,-0.6319651,0.2593627,-0.1677026
40,93,-0.09010923,-0.5347243,-0.06969594,-0.98947394,0.27108914,-0.17304182
41,93,0.0965141,-0.061199646,0.15605061,-0.0007541283,0.30492708,-0.07298584
42,93,0.17087182,0.037217353,0.46639165,0.48825184,0.25040716,-0.028340425
43,93,-0.10160596,0.045926712,0.7930325,0.6542466,0.116661705,-0.08271862
44,93,0.055866197,-0.030810429,0.36868164,-0.39700973,0.09821875,-0.10992695
45,93,0.16983017,-0.027813395,0.19115615,-0.46135437,0.14265436,-0.12431051
46,93,0.2846476,0.115309745,0.19075316,-0.52354187,0.1785194,-0.15628473
47,93,0.5233637,0.47540435,0.48146036,0.48389614,0.17044103,-0.12581117
48,93,0.44210503,0.39858383,0.64554167,0.20292221,0.13798189,-0.119358815
49,93,0.3380427,0.3701147,0.4905214,0.34695742,0.14694865,-0.13824898
50,93,0.47987136,0.56462,0.3662531,-0.39326224,0.10289647,-0.12892641
51,93,0.8897794,0.76558155,0.21135916,0.1971312,0.11693753,-0.124545544
52,93,1.044107,0.60027677,0.06398117,0.8044148,0.1455687,-0.11377775
53,93,0.85003066,0.38016832,0.096989565,0.4865139,0.15149078,-0.05893682
54,93,0.51726186,0.40224642,-0.0014851347,0.9641035,0.14763941,-0.071738705
55,93,0.45306256,0.486982,0.043945704,0.83323836,0.13773437,-0.040407512
56,93,0.9102111,0.9592795,0.18131115,0.8544248,0.11717537,-0.06999614
57,93,1.0034544,1.4395496,0.15321314,0.6481437,0.14623256,-0.12239839
58,93,0.38800046,2.187947,0.24253403,0.3895491,0.14141096,-0.1195494
59,93,0.28196588,2.1335826,0.1893184,0.21729924,0.12750128,-0.16209014
60,93,0.3239657,2.1335268,0.10538266,0.25138316,0.12386731,-0.17633045
61,93,0.4687969,2.1266334,0.12874345,0.11619447,0.10122833,-0.14013755
62,93,0.33531743,2.0705047,0.34543365,0.042994704,0.09393894,-0.1690627
63,93,1.1206775,1.0449046,0.4402087,0.8006978,0.069975756,-0.25886956
64,93,1.0337925,0.90072864,0.2839445,0.29446414,0.08972111,-0.22330013
65,93,0.4761268,0.47796687,0.17710961,-0.4733186,0.07702114,-0.32820296
66,93,0.40521452,0.42129526,0.13316919,0.28073692,0.05213268,-0.28023076
67,93,0.43926907,0.6942165,0.12575573,-0.055509437,0.049968332,-0.423008
68,93,0.5824415,0.9427308,0.50444704,-0.065540105,0.012026534,-0.35737598
69,93,0.6719617,0.8283123,0.7837308,-0.11807183,-0.0886668,-0.40464827
70,93,0.87103224,0.69009507,0.51446486,0.2118925,-0.10895056,-0.37487343
71,93,0.55492425,0.5654786,0.35775855,-0.13787179,-0.10381521,-0.2830755
72,93,0.329943,0.19634555,0.28800693,-0.13161585,-0.050664335,-0.27447113
73,93,0.28132948,0.089917056,0.19486712,-0.20601265,-0.08760141,-0.26625186
74,93,0.08088737,-0.15283832,0.05882214,-0.03201684,-0.06357725,-0.28388977
75,93,0.06969941,-0.44052967,0.075644195,0.62759066,-0.073831424,-0.19757058
76,93,0.32851273,-0.31374523,0.096855186,0.6181479,-0.17020081,-0.18360353
77,93,0.8970796,0.08589771,0.14404371,0.45591184,-0.18117993,-0.27481002
78,93,0.8216882,-0.097169235,0.051342078,-0.38465506,-0.27918306,-0.29486093
79,93,0.33339217,-0.118492335,0.02435841,0.20479432,-0.33971345,-0.37604898
80,93,0.09550629,-0.44907433,0.024134582,0.011563457,-0.44984326,-0.43670085
81,93,0.09553281,-1.2755736,-0.12732805,0.8040775,-0.5951462,-0.43185806
82,93,-0.35518357,-2.2619505,-0.29273802,-0.029695494,-0.47014633,-0.35430878
83,93,-0.37048405,-2.692488,-0.33060682,-0.18853177,-0.66570085,-0.39907306
84,93,-0.37429804,-2.7007623,-0.55862653,0.6636293,-0.7088477,-0.47468275
85,93,0.06587828,-2.7841783,-0.46022362,-0.17215537,-0.70779026,-0.35217473
86,93,0.06776415,-2.7733338,-0.49961984,0.6457575,-0.79143053,-0.4148433
87,93,0.6224039,-2.7325122,-0.5023206,0.49417713,-0.6485111,-0.2988555
88,93,2.6729672,-2.090907,-0.6342234,-0.030993653,-0.58225834,-0.41085827
89,93,4.023992,-1.8247082,-0.6319176,0.20887272,-0.6499048,-0.41705912
90,93,4.0745416,-1.8058686,-0.6380063,0.7081728,-0.56858927,-0.36575282
91,93,3.9139342,-1.8186282,-0.6357856,0.7275764,-0.6590774,-0.35417083
92,93,3.4851766,-1.8848091,-0.62793845,0.641858,-0.65135354,-0.34211567
93,93,3.26572,-1.8808357,-0.6224881,0.49016583,-0.84290034,-0.3702017
94,93,3.6243556,-1.8374196,-0.6426372,0.76483506,-0.7109372,-0.46470323
95,93,3.9851747,-1.8302368,-0.49710894,0.20291606,-0.692471,-0.50092906
96,93,4.0712905,-1.844641,-0.5257841,0.7846865,-0.5870376,-0.45574278
97,93,3.850289,-1.8336947,-0.4428319,0.961154,-0.60851383,-0.43854642
98,93,2.4466465,-2.0713725,-0.3477311,-0.034030274,-0.5846659,-0.34296697
99,93,1.4512546,-2.3586357,-0.20701355,0.3497585,-0.75131077,-0.43533683
0,94,-1.2514672,-2.020103,-0.5466672,-0.4917434,0.29189146,-0.13469708
1,94,-1.1790041,-2.0325496,-0.3725058,-0.49364883,0.33062902,-0.08402108
2,94,-1.0894117,-1.9350345,-0.2103726,-0.12320999,0.3180681,-0.054935846
3,94,-1.1158156,-1.8816644,-0.23126018,-0.34019443,0.38936728,-0.04472074
4,94,-1.1218587,-1.9123181,-0.35946542,-0.5762123,0.44825602,-0.021128537
5,94,-1.086716,-1.9866256,-0.395055,-0.7175583,0.46076888,-0.01112462
6,94,-1.0800676,-1.9437603,-0.49534124,-0.06647254,0.403032,-0.02391757
7,94,-1.104391,-1.9511515,-0.546022,-0.14560981,0.3886929,-0.027387656
8,94,-1.1855752,-1.9923577,-0.4696493,-0.5452096,0.40651336,-0.14520992
9,94,-1.0676156,-2.017513,-0.3205456,-0.44698542,0.35872808,-0.10394496
10,94,-1.1046518,-2.030622,-0.25296503,-0.45041093,0.3368749,-0.13854988
11,94,-1.1350068,-2.0575032,-0.32909697,-0.7416858,0.36352503,-0.14189345
12,94,-1.1597896,-1.9900042,-0.47599646,0.47240698,0.3313542,-0.113603994
13,94,-1.224584,-1.9701093,-0.5197384,0.49927688,0.3188357,-0.10489973
14,94,-1.2274544,-1.9467937,-0.39005095,0.36465365,0.31977692,-0.115593046
15,94,-1.118285,-1.9181389,-0.23215263,-0.61291456,0.33555943,-0.1050536
16,94,-1.0245104,-1.7962155,-0.31049117,-0.32406595,0.2965501,-0.08380757
17,94,-1.1313841,-1.7609774,-0.37482026,0.4409519,0.31985947,-0.050274197
18,94,-0.9795305,-1.9093454,-0.28060114,-0.13965032,0.31789902,-0.035319008
19,94,-0.9536197,-1.8936558,-0.23744096,-0.14373499,0.31079537,-0.0035725804
20,94,-1.0153472,-1.7374614,-0.19993441,0.57669264,0.2850549,-0.004724713
21,94,-0.9108042,-1.5486814,-0.19284318,-0.23025715,0.19951944,-0.052036155
22,94,-1.0705253,-1.329264,-0.29914185,0.123367794,0.16234587,-0.12768027
23,94,-1.0271964,-1.4897875,-0.19694684,-0.5284277,0.1794697,-0.16012919
24,94,-1.084317,-1.6164994,-0.17930563,-0.018309604,0.15975912,-0.15192303
25,94,-1.041294,-1.5530025,-0.23011993,-0.27091864,0.13872898,-0.23951127
26,94,-1.1311164,-1.6812515,-0.30973804,-0.72940147,0.15056853,-0.25901574
27,94,-1.0167292,-1.4036901,-0.31006828,-0.511195,0.14701739,-0.26432592
28,94,-0.41714066,-1.5058604,-0.09377057,-0.2552072,0.16223717,-0.20851979
29,94,-0.2853099,-0.77309936,-0.10114973,-0.018842176,0.14121763,-0.17095503
30,94,-0.9252714,-0.4524882,0.15102303,0.6495281,0.10772313,-0.1452618
31,94,-0.952528,-0.6372498,0.014883689,0.27088022,0.13939655,-0.1758552
32,94,-0.990498,-0.78927743,0.0356943,-0.003918903,0.15930225,-0.17584729
33,94,-0.9166356,-0.5293168,0.17935163,0.25532714,0.18236251,-0.12055957
34,94,-0.21239491,-0.73802143,0.18442184,0.49830037,0.18006973,-0.108644724
35,94,-0.24150437,-0.6297125,0.02632806,-0.00077793025,0.2395412,-0.08033901
36,94,-0.864568,-0.38098973,-0.15464588,0.5286642,0.25615683,-0.10412225
37,94,-0.076778166,-0.5849021,-0.33129203,-0.4008846,0.2816678,-0.14500311
38,94,0.02896648,-0.53531736,-0.11243934,-0.29697302,0.25346237,-0.1155403
39,94,-0.118394904,-0.65705425,-0.09554707,-0.5556848,0.26163325,-0.14433831
40,94,-0.39259937,-0.5479959,-0.061506584,-0.6517123,0.25167572,-0.09536097
41,94,-0.23399495,-0.43619487,0.1805221,-0.7832371,0.27764183,-0.14873484
42,94,-0.15517612,-0.07250945,0.42512092,-0.045016974,0.23446594,-0.058128152
43,94,0.047879968,-0.05984199,0.38818535,0.39494902,0.2256688,-0.020153845
44,94,0.12413044,0.044124704,0.25515538,0.27191922,0.14455368,-0.10833052
45,94,0.1690005,-0.0074762367,0.18019538,-0.5388949,0.15737136,-0.1365861
46,94,0.22936052,0.007680455,0.24408346,0.5725964,0.191136,-0.17404935
47,94,0.42732334,0.22974117,0.31253093,0.585417,0.16475202,-0.16324084
48,94,0.36973757,0.10705307,0.28018853,0.23960389,0.17138147,-0.14119992
49,94,0.30380055,0.1165225,0.18343464,0.28699407,0.1453497,-0.15710518
50,94,0.34719548,0.49848458,0.19088551,-0.19109091,0.12895162,-0.14730497
51,94,0.42273483,0.43628085,0.1376722,0.5932644,0.16006291,-0.17140725
52,94,0.6981421,0.44760475,0.055289302,0.39121395,0.1355839,-0.102029726
53,94,0.9214505,0.41630432,0.08693164,0.42283514,0.17115824,0.012832293
54,94,1.0235591,0.5917795,0.10114891,0.70664316,0.1344839,-0.021620695
55,94,1.0642704,0.7650295,0.20832303,0.23110788,0.1255618,0.00029316265
56,94,1.0987109,0.9150279,0.31045517,0.39496675,0.12934056,-0.089872055
57,94,0.83172923,0.94317853,0.48971456,0.43706092,0.12146667,-0.13767299
58,94,0.64323527,0.9207616,0.80821073,0.5648574,0.10327318,-0.20906128
59,94,0.6961139,0.9685313,0.461292,0.56476945,0.098980196,-0.18153329
60,94,0.82922417,0.93493235,0.30986077,0.5991081,0.106660664,-0.17414689
61,94,0.86285263,1.0160562,0.28622013,-0.08252204,0.098415315,-0.15109256
62,94,0.9203586,1.043968,0.5521454,-0.35701928,0.07796268,-0.21257007
63,94,0.9066818,0.9304249,0.39626607,-0.58197755,0.07224954,-0.28293565
64,94,0.7115353,0.7755072,0.34681544,-0.09104103,0.0904692,-0.3361737
65,94,0.24665679,0.32557628,0.32014441,0.28781182,0.038648363,-0.3761085
66,94,0.13575181,0.24600638,0.25081825,0.35997137,0.017563721,-0.38819414
67,94,0.3110337,0.5836948,0.13200957,0.007103664,0.025621274,-0.3832599
68,94,0.34588817,0.43051443,0.28580588,0.19627585,0.017337607,-0.4343288
69,94,0.6584026,0.533578,0.2547416,0.22522011,0.015309565,-0.44154596
70,94,0.62487864,0.2972867,0.15841258,0.19602464,-0.020082843,-0.3237387
71,94,0.59260654,0.08577381,0.122285776,-0.41094434,-0.04979605,-0.34451392
72,94,0.25513017,-0.23007432,0.05913567,0.25028527,-0.012055194,-0.20245604
73,94,0.10829299,-0.4768659,-0.09341447,-0.409962,0.0046720244,-0.3274238
74,94,-0.011172852,-0.42420572,0.025365349,-0.15411101,-0.06342156,-0.37858137
75,94,-0.0045013637,-0.44694427,0.11711951,0.2354327,-0.043823566,-0.3486515
76,94,0.1086486,-0.21688008,0.06351286,0.5167819,-0.041616,-0.2983202
77,94,0.45110476,-0.041663323,-0.034125302,0.31877086,-0.20154615,-0.29758006
78,94,0.63068014,-0.09409486,-0.060978755,-0.22941595,-0.24647006,-0.33164012
79,94,0.54133993,-0.14818892,-0.0395746,0.26289853,-0.24361768,-0.29545045
80,94,0.5324294,-0.29274458,0.07601793,-0.06327535,-0.29227462,-0.39035043
81,94,0.32525924,-1.1181431,-0.04875689,0.4237773,-0.39599136,-0.36714378
82,94,0.008217656,-1.8904071,-0.15686151,0.27919793,-0.40970853,-0.31792063
83,94,-0.49503824,-2.3766985,-0.29876265,0.5509064,-0.5779738,-0.36906886
84,94,-0.44556698,-2.6431797,-0.44453412,-0.31595257,-0.68039954,-0.44605607
85,94,-0.3022798,-2.7532132,-0.5801686,-0.2349694,-0.7315961,-0.41386688
86,94,0.014330814,-2.81726,-0.54906183,-0.6131881,-0.8348774,-0.37136927
87,94,0.16232425,-2.793809,-0.47421157,-0.34577748,-0.8331149,-0.32733688
88,94,0.9199521,-2.5970588,-0.60264236,-0.1031639,-0.586971,-0.2937205
89,94,2.7511594,-2.085732,-0.6248287,-0.32597074,-0.5704926,-0.4332415
90,94,4.0185246,-1.8451355,-0.53910005,0.0014665258,-0.60105985,-0.34645355
91,94,4.1270523,-1.8058573,-0.46606806,0.01386649,-0.55753994,-0.36318308
92,94,3.9361277,-1.8125006,-0.51340705,0.82400495,-0.68044126,-0.37038428
93,94,3.4998517,-1.825391,-0.38748315,0.23762743,-0.67212206,-0.41624743
94,94,3.2297199,-1.8772725,-0.42412245,0.3055692,-0.82108516,-0.46551374
95,94,3.6219428,-1.8356633,-0.47555453,0.72810286,-0.7076113,-0.5372745
96,94,3.9026196,-1.8156614,-0.4707762,-0.050297886,-0.6673078,-0.4773382
97,94,4.055199,-1.8290783,-0.4415377,0.9051271,-0.5928095,-0.47644904
98,94,3.9395113,-1.8055376,-0.40301305,0.98077375,-0.600147,-0.44315398
99,94,3.7397108,-1.8575971,-0.36751917,0.93671024,-0.6088061,-0.46886384
0,95,-1.1747863,-2.0547068,-0.57977647,-0.48985082,0.34348714,-0.1456835
1,95,-1.2558146,-1.9785315,-0.5171118,0.36247146,0.3041449,-0.11900747
2,95,-1.0074867,-2.0042124,-0.3106267,0.01612254,0.32863572,-0.09486485
3,95,-1.1173928,-1.9338484,-0.31551924,-0.50179106,0.37375775,-0.02176973
4,95,-1.0698618,-1.9098305,-0.39569202,-0.33733907,0.43358582,0.00550217
5,95,-1.0394876,-1.9139768,-0.46778262,-0.13519742,0.44455042,0.007534937
6,95,-1.2388321,-1.8683604,-0.45319742,0.3922105,0.46314055,-0.040685974
7,95,-1.1487793,-1.9309297,-0.5075782,-0.35238105,0.42470536,-0.049530953
8,95,-1.1734859,-1.9963195,-0.4845038,-0.6575586,0.42462647,-0.06463471
9,95,-1.1235304,-1.9965651,-0.36197552,-0.6487124,0.43755484,-0.11094058
10,95,-1.1242282,-2.0449889,-0.40011415,-0.8606645,0.405881,-0.114292316
11,95,-1.0234883,-1.9983519,-0.33136258,-0.11754044,0.33534396,-0.1323771
12,95,-1.0197334,-1.9989996,-0.3825787,0.2049511,0.33852544,-0.09685205
13,95,-1.1041043,-1.9917786,-0.39838555,-0.33747807,0.32194176,-0.095149666
14,95,-1.0944799,-1.9966455,-0.3391074,-0.37275815,0.32719508,-0.14512525
15,95,-1.1227834,-1.9299927,-0.23059247,-0.34818435,0.3210631,-0.1195548
16,95,-1.1887133,-1.7514688,-0.3512992,0.3844207,0.30674478,-0.08376361
17,95,-1.0913486,-1.7162513,-0.32802656,1.1142224,0.3437326,-0.041982584
18,95,-0.9925693,-1.8102877,-0.29707476,0.4821978,0.2967559,-0.029110545
19,95,-0.99859,-1.7874753,-0.17544363,-0.33936223,0.28585422,-0.028455978
20,95,-1.0026283,-1.6704237,-0.06494578,-0.37910798,0.27054697,-0.034962237
21,95,-1.0307199,-1.3158715,0.01528285,-0.5672176,0.19033875,-0.15557046
22,95,-1.0926054,-1.2261698,-0.05719856,-0.32934892,0.19019899,-0.15227403
23,95,-1.1462047,-1.4083126,-0.12835214,-0.5636352,0.16706994,-0.1469491
24,95,-1.1505355,-1.6826295,-0.12327652,-0.6713856,0.20014383,-0.2219118
25,95,-1.1454666,-1.8151616,-0.28004396,-0.40838605,0.14688775,-0.20191078
26,95,-1.1129049,-1.6199505,-0.42531076,-0.25541478,0.10891077,-0.2747979
27,95,-1.1705409,-1.3342173,-0.5438959,0.81102484,0.17355567,-0.23984574
28,95,-0.9267035,-1.0564796,-0.16062759,0.52218336,0.105643265,-0.19290671
29,95,-0.5257012,-0.8195061,-0.027905144,0.23006454,0.14806116,-0.16810487
30,95,-0.93081516,-0.43636316,0.16120215,0.21568492,0.13267718,-0.16915564
31,95,-0.95423305,-0.64273834,0.020921057,0.28321132,0.11832693,-0.18338682
32,95,-1.0449098,-1.0172385,0.10357194,-0.460165,0.15347445,-0.17554227
33,95,-0.9692555,-0.802757,0.23961557,0.3181827,0.15587935,-0.1655371
34,95,-0.2717909,-0.96215546,0.21967584,-0.2930121,0.18722986,-0.10959522
35,95,-0.45788175,-0.8885934,0.019854657,0.38574684,0.22231156,-0.07827175
36,95,-0.5070366,-0.81065005,-0.3324853,0.29473567,0.2687501,-0.092699006
37,95,-0.06748182,-0.6560069,-0.26262474,0.24189983,0.2636824,-0.14333247
38,95,-0.2154888,-0.67364,-0.07521339,0.20924833,0.26914033,-0.11355114
39,95,-0.60454714,-0.48099318,0.040817566,-0.5034194,0.27505404,-0.071590744
